VacID	JumpID	ERGforward	ERGbackward	ERGstartshow	ERGendshow	ERGstart	ERG1	ERG2	ERG3	ERG4	ERG5	ERGend	DISTstart	DIST1	DIST2	DIST3	DIST4	DIST5	DISTend	FORCEsaddle	DIST	POS
250	51	.607316	.568218	-895.95090700	-895.91180862	0.000000	0.149960	0.457403	0.607316	0.475518	0.185074	0.039098	0.000000	0.561663	1.121847	1.683066	2.211360	2.746071	3.281083	-0.003811	2.9637285462398	1.683066
250	13	.600809	.552506	-895.95090700	-895.90260391	0.000000	0.143358	0.441119	0.600809	0.460784	0.190821	0.048303	0.000000	0.551396	1.109803	1.666093	2.199783	2.735874	3.277919	-0.000880	2.95578264630327	1.666093
235	236	.196619	.187844	-892.59484718	-892.58607180	0.000000	0.062207	0.154768	0.196619	0.158208	0.068757	0.008775	0.000000	0.467743	0.936831	1.406806	1.868739	2.332068	2.793890	-0.003488	2.66499212465567	1.406806
235	246	.467848	.400887	-892.59484718	-892.52788661	0.000000	0.125369	0.360502	0.467848	0.372751	0.171865	0.066961	0.000000	0.554146	1.105118	1.654799	2.191863	2.730101	3.268992	0.001924	2.9762993503714	1.654799
235	248	.554113	.436875	-892.59484718	-892.47760913	0.000000	0.137085	0.416227	0.554113	0.450797	0.230146	0.117238	0.000000	0.576253	1.150110	1.722090	2.250599	2.781601	3.319564	-0.008059	3.00908381315365	1.722090
235	239	.274754	.246580	-892.59484718	-892.56667331	0.000000	0.082663	0.214564	0.274754	0.226536	0.107120	0.028174	0.000000	0.481175	0.971493	1.457048	1.923606	2.389815	2.857598	-0.008824	2.70093979472108	1.457048
235	240	.278569	.138991	-892.91578612	-892.77620806	0.000000	0.073304	0.203678	0.278569	0.257046	0.184681	0.139578	0.000000	0.518854	1.036202	1.558567	1.976620	2.404000	2.833675	-0.039085	2.69030267735288	1.558567
235	244	.274470	.237553	-892.91578612	-892.87886946	0.000000	0.076290	0.210648	0.274470	0.217139	0.099037	0.036917	0.000000	0.503613	1.011202	1.514770	2.007026	2.498769	2.999377	-0.002499	2.77866331613844	1.514770
235	2	.625495	.511938	-892.91578612	-892.80222944	0.000000	0.147180	0.462396	0.625495	0.487302	0.227868	0.113557	0.000000	0.590842	1.180003	1.767031	2.317205	2.868699	3.423723	-0.001683	3.02608072194288	1.767031
235	248	.578466	.525206	-892.91578612	-892.86252629	0.000000	0.150156	0.441510	0.578466	0.445141	0.177098	0.053260	0.000000	0.577517	1.154327	1.729150	2.305606	2.881754	3.453479	0.000819	3.13234494499983	1.729150
245	63	.200257	.422840	-906.52814446	-906.75072715	0.000000	0.056838	0.145040	0.200257	0.108098	-0.106235	-0.222583	0.000000	0.498004	0.997934	1.499502	2.024727	2.550658	3.078057	-0.006145	2.77757213353283	1.499502
245	14	.432659	.600476	-906.52814446	-906.69596152	0.000000	0.117943	0.334609	0.432659	0.286046	-0.017225	-0.167817	0.000000	0.514565	1.026811	1.536284	2.094599	2.653608	3.213781	0.012372	2.89328378176224	1.536284
245	255	.280453	.385005	-906.52814446	-906.63269632	0.000000	0.077746	0.214124	0.280453	0.194944	0.003060	-0.104552	0.000000	0.497884	0.994404	1.490608	2.004279	2.522735	3.037399	0.003509	2.81280111041817	1.490608
245	237	.667634	.661158	-906.52814446	-906.52166890	0.000000	0.146899	0.492365	0.667634	0.481999	0.140629	0.006476	0.000000	0.566747	1.128654	1.688402	2.267454	2.848672	3.431401	0.001540	3.01837301833423	1.688402
245	243	.688875	.708248	-906.52814446	-906.54751755	0.000000	0.148508	0.505439	0.688875	0.489926	0.124781	-0.019373	0.000000	0.564445	1.126278	1.683882	2.260706	2.839384	3.415999	0.003040	3.01248749427147	1.683882
245	252	.414147	.414572	-906.68139168	-906.68181682	0.000000	0.107148	0.314933	0.414147	0.315251	0.107046	-0.000425	0.000000	0.507980	1.012567	1.516593	2.026450	2.538286	3.045170	0.003319	2.79820853242562	1.516593
245	1	.733717	.620717	-906.68139168	-906.56839195	0.000000	0.174005	0.546145	0.733717	0.563824	0.249050	0.113000	0.000000	0.573761	1.147368	1.724274	2.280912	2.838697	3.394809	-0.001973	3.01496076359392	1.724274
245	3	.415859	.396648	-906.68139168	-906.66218094	0.000000	0.107082	0.316674	0.415859	0.306622	0.108470	0.019211	0.000000	0.486952	0.967743	1.445457	1.948193	2.450688	2.950955	0.003147	2.70775063918212	1.445457
245	255	.220535	.282231	-906.68139168	-906.74308811	0.000000	0.056059	0.160811	0.220535	0.158599	0.019691	-0.061696	0.000000	0.491436	0.986663	1.474987	1.959642	2.442039	2.927417	-0.009086	2.75068649744546	1.474987
245	64	.765025	.630218	-906.68139168	-906.54658471	0.000000	0.176457	0.570443	0.765025	0.593603	0.280883	0.134807	0.000000	0.610948	1.216549	1.817720	2.408529	3.000053	3.591921	0.001269	3.09520298410504	1.817720
250	243	.209140	.210982	-907.65810399	-907.65994559	0.000000	0.053126	0.154205	0.209140	0.164131	0.058886	-0.001842	0.000000	0.402075	0.805621	1.211104	1.599762	1.991065	2.383707	-0.011722	2.27538172587778	1.211104
250	194	.739867	.687434	-907.65810399	-907.60567068	0.000000	0.172356	0.549484	0.739867	0.565641	0.215232	0.052433	0.000000	0.582195	1.163831	1.746319	2.308927	2.875654	3.444243	-0.002171	3.04280766907995	1.746319
250	61	.902070	.922382	-907.65810399	-907.67841569	0.000000	0.237903	0.682492	0.902070	0.685698	0.197449	-0.020312	0.000000	0.663544	1.331488	1.999588	2.621818	3.245009	3.866539	-0.008277	3.19710212377006	1.999588
250	195	.470250	.380425	-907.65810399	-907.56827934	0.000000	0.125225	0.357214	0.470250	0.380766	0.183518	0.089825	0.000000	0.521544	1.043244	1.566515	2.043794	2.525342	3.010541	-0.008163	2.76244295446821	1.566515
250	246	.452281	.291721	-907.65810399	-907.49754448	0.000000	0.109941	0.335560	0.452281	0.383615	0.234173	0.160560	0.000000	0.498257	0.998258	1.495577	1.929032	2.366565	2.798944	-0.019848	2.59608193599531	1.495577
250	194	.523307	.554045	-907.80490546	-907.83564339	0.000000	0.126456	0.394022	0.523307	0.373025	0.098498	-0.030738	0.000000	0.498704	0.998330	1.495048	2.016676	2.539762	3.058469	0.008051	2.78409908899827	1.495048
250	238	.385144	.342303	-907.80490546	-907.76206413	0.000000	0.101665	0.289191	0.385144	0.306581	0.137069	0.042841	0.000000	0.487528	0.978341	1.470686	1.941234	2.412524	2.886206	-0.008921	2.66578974344489	1.470686
250	206	.644743	.608042	-907.80490546	-907.76820465	0.000000	0.153232	0.484044	0.644743	0.486051	0.181489	0.036701	0.000000	0.528251	1.058130	1.584089	2.117734	2.652664	3.182084	0.001602	2.86535537944439	1.584089
250	236	.492689	.491605	-907.80490546	-907.80382174	0.000000	0.115902	0.367800	0.492689	0.368949	0.115602	0.001084	0.000000	0.505363	1.008957	1.509577	2.007397	2.509431	3.013782	-0.001859	2.73299675417917	1.509577
240	206	.283394	.330612	-905.17007541	-905.21729339	0.000000	0.086822	0.223837	0.283394	0.209018	0.049089	-0.047218	0.000000	0.467653	0.934667	1.401309	1.883017	2.365410	2.844169	0.006327	2.64674038199194	1.401309
240	244	.296998	.285455	-905.17007541	-905.15853247	0.000000	0.087541	0.231029	0.296998	0.237443	0.098261	0.011543	0.000000	0.485798	0.975649	1.463825	1.938649	2.414932	2.890613	-0.005647	2.71801371106549	1.463825
240	248	.538428	.470910	-905.17007541	-905.10255734	0.000000	0.139057	0.411564	0.538428	0.428465	0.189052	0.067518	0.000000	0.556574	1.111513	1.666883	2.202223	2.738001	3.274513	-0.001903	2.99566361146156	1.666883
240	194	.319890	.302521	-905.17007541	-905.15270614	0.000000	0.092515	0.244452	0.319890	0.255678	0.109609	0.017369	0.000000	0.483080	0.971391	1.462245	1.933078	2.405676	2.878736	-0.018028	2.68252954522067	1.462245
240	206	.359000	.256112	-905.47702139	-905.37413350	0.000000	0.105201	0.281175	0.359000	0.301277	0.179425	0.102888	0.000000	0.470243	0.943040	1.420984	1.875491	2.332771	2.789563	-0.008031	2.63924273894587	1.420984
240	243	.239805	.154529	-905.47702139	-905.39174510	0.000000	0.070414	0.182368	0.239805	0.217146	0.140817	0.085276	0.000000	0.452243	0.913705	1.383755	1.801429	2.226897	2.656077	-0.034453	2.55670313601532	1.383755
240	2	.611257	.482331	-905.47702139	-905.34809548	0.000000	0.146119	0.453126	0.611257	0.482855	0.238276	0.128926	0.000000	0.586008	1.170482	1.754405	2.293786	2.835551	3.379477	-0.003960	3.01123616703783	1.754405
240	249	.568871	.504896	-905.47702139	-905.41304592	0.000000	0.147496	0.434240	0.568871	0.444589	0.185456	0.063975	0.000000	0.573873	1.145020	1.713213	2.271355	2.833713	3.388959	-0.003932	3.08878290067687	1.713213
250	193	.273961	.419916	-919.19067431	-919.33662910	0.000000	0.077004	0.201695	0.273961	0.182424	-0.033230	-0.145955	0.000000	0.516111	1.028037	1.539962	2.055029	2.574053	3.082153	-0.008954	2.80670171576725	1.539962
250	14	.494657	.586285	-919.19067431	-919.28230249	0.000000	0.132791	0.379918	0.494657	0.350088	0.053762	-0.091628	0.000000	0.521898	1.043044	1.560157	2.101588	2.646263	3.190257	0.008504	2.8907502528768	1.560157
250	242	.683361	.659295	-919.19067431	-919.16660811	0.000000	0.154109	0.508145	0.683361	0.497031	0.160136	0.024066	0.000000	0.561408	1.119832	1.673899	2.247985	2.821592	3.393105	0.003201	3.00160046176937	1.673899
250	246	.545541	.590581	-919.19067431	-919.23571454	0.000000	0.134255	0.411078	0.545541	0.391751	0.088294	-0.045040	0.000000	0.521799	1.037873	1.551378	2.088062	2.627535	3.170202	0.003483	2.85374357816177	1.551378
250	248	.414127	.440168	-919.27267484	-919.29871556	0.000000	0.103895	0.311848	0.414127	0.300354	0.078623	-0.026041	0.000000	0.503730	1.006366	1.507383	2.018639	2.529653	3.036774	0.004339	2.7346059062055	1.507383
250	1	.674079	.658248	-919.27267484	-919.25684413	0.000000	0.160778	0.501493	0.674079	0.494775	0.161338	0.015831	0.000000	0.543584	1.095658	1.645210	2.200372	2.758718	3.309577	0.001341	2.97563633931343	1.645210
250	3	.477264	.467458	-919.27267484	-919.26286911	0.000000	0.118988	0.364465	0.477264	0.348952	0.113790	0.009806	0.000000	0.484045	0.972716	1.454105	1.962185	2.474660	2.978436	0.008372	2.73496376089461	1.454105
250	14	.253922	.414545	-919.27267484	-919.43329751	0.000000	0.072567	0.195118	0.253922	0.152967	-0.049910	-0.160623	0.000000	0.434275	0.868865	1.298879	1.782430	2.262172	2.738258	0.011976	2.54894499971285	1.298879
245	246	.316926	.262002	-918.23636775	-918.18144399	0.000000	0.086491	0.244851	0.316926	0.252927	0.124861	0.054924	0.000000	0.483691	0.970929	1.458224	1.941378	2.425168	2.907236	0.000472	2.72682605555928	1.458224
245	113	.515221	.326856	-918.23636775	-918.04800309	0.000000	0.134323	0.388082	0.515221	0.440985	0.272840	0.188365	0.000000	0.514208	1.031330	1.544324	1.980231	2.418887	2.860526	-0.020137	2.64552048909935	1.544324
245	254	.473788	.315770	-918.23636775	-918.07835018	0.000000	0.129644	0.365113	0.473788	0.397410	0.240205	0.158018	0.000000	0.534720	1.060958	1.593437	2.092690	2.596666	3.098409	-0.003451	2.89265857453851	1.593437
245	2	.588308	.573603	-918.23636775	-918.22166320	0.000000	0.139511	0.442837	0.588308	0.438077	0.151635	0.014705	0.000000	0.537603	1.074107	1.609340	2.162576	2.715315	3.265376	0.004587	2.94882117048274	1.609340
245	249	.296961	.209881	-918.23636775	-918.14928742	0.000000	0.085422	0.231736	0.296961	0.245563	0.145101	0.087080	0.000000	0.480350	0.960816	1.443514	1.909597	2.376300	2.851452	-0.001528	2.69408655883998	1.443514
245	13	.575065	.537704	-917.96139930	-917.92403878	0.000000	0.148012	0.434597	0.575065	0.439903	0.167368	0.037361	0.000000	0.522664	1.043559	1.562556	2.069255	2.577110	3.084700	-0.005486	2.81228845841749	1.562556
245	206	.444666	.429937	-917.96139930	-917.94667074	0.000000	0.111546	0.333137	0.444666	0.341691	0.123694	0.014729	0.000000	0.495912	0.998331	1.498156	1.970736	2.446090	2.928141	-0.010509	2.69986144506644	1.498156
245	195	.613012	.549559	-917.96139930	-917.89794661	0.000000	0.148828	0.457904	0.613012	0.480885	0.199040	0.063453	0.000000	0.529763	1.060279	1.589767	2.092085	2.600990	3.105816	-0.006722	2.83509254689131	1.589767
245	49	.412766	.506385	-917.96139930	-918.05501880	0.000000	0.110985	0.315510	0.412766	0.292259	0.035547	-0.093619	0.000000	0.492345	0.984877	1.474882	1.977977	2.482150	2.987388	0.002938	2.7380198144175	1.474882
245	51	.550078	.438742	-917.96139930	-917.85006284	0.000000	0.140933	0.419425	0.550078	0.443769	0.222279	0.111336	0.000000	0.515823	1.030702	1.549017	2.029373	2.513951	2.995772	-0.005747	2.7592439136842	1.549017
250	247	.406554	.417949	-930.94801199	-930.95940689	0.000000	0.107280	0.309058	0.406554	0.303022	0.095467	-0.011395	0.000000	0.463017	0.924616	1.385789	1.856360	2.327323	2.796451	0.003760	2.5937135855291	1.385789
250	13	.746190	.644487	-930.94801199	-930.84630875	0.000000	0.180323	0.563038	0.746190	0.570030	0.246944	0.101703	0.000000	0.554536	1.105944	1.652744	2.201482	2.750164	3.299194	0.006332	2.98205257156415	1.652744
250	253	.312988	.314037	-930.94801199	-930.94906053	0.000000	0.087681	0.243830	0.312988	0.235795	0.083329	-0.001049	0.000000	0.480444	0.959490	1.437995	1.933490	2.429340	2.926236	0.008265	2.75102874274869	1.437995
250	1	.736426	.567056	-930.94801199	-930.77864171	0.000000	0.177712	0.558003	0.736426	0.583717	0.294534	0.169370	0.000000	0.551450	1.100858	1.648844	2.183324	2.719893	3.250154	-0.000626	2.93927094178303	1.648844
250	251	.376214	.375962	-930.94801199	-930.94776007	0.000000	0.103636	0.290727	0.376214	0.286802	0.101282	0.000252	0.000000	0.512273	1.017668	1.523130	2.038395	2.554707	3.070493	0.001391	2.85626348833972	1.523130
250	3	.440587	.548034	-930.77294088	-930.88038758	0.000000	0.115630	0.333478	0.440587	0.306754	0.031334	-0.107447	0.000000	0.487292	0.972316	1.450601	1.951313	2.451535	2.952792	0.005112	2.73101971460501	1.450601
250	195	.545452	.591782	-930.77294088	-930.81927127	0.000000	0.133766	0.411181	0.545452	0.401990	0.102761	-0.046330	0.000000	0.504001	1.017415	1.523502	2.035235	2.549335	3.058761	-0.001930	2.80558684438721	1.523502
250	194	.538245	.601794	-930.77294088	-930.83648988	0.000000	0.134496	0.409271	0.538245	0.394129	0.090224	-0.063549	0.000000	0.498831	1.000514	1.499343	2.018051	2.535913	3.050309	0.002839	2.79357018746663	1.499343
250	14	.542873	.522803	-930.77294088	-930.75287095	0.000000	0.136937	0.414283	0.542873	0.415735	0.152588	0.020070	0.000000	0.494776	0.998359	1.496780	1.992130	2.491673	2.984674	-0.000629	2.76387280936804	1.496780
250	49	.524015	.607596	-930.77294088	-930.85652198	0.000000	0.133641	0.395126	0.524015	0.374900	0.066921	-0.083581	0.000000	0.506325	1.013042	1.515774	2.029261	2.545185	3.056749	0.000669	2.79077415370023	1.515774
255	63	.420324	.452803	-913.27935238	-913.31183157	0.000000	0.111365	0.316100	0.420324	0.308270	0.085287	-0.032479	0.000000	0.488308	0.975571	1.463064	1.958582	2.456990	2.952524	0.002806	2.74604928704441	1.463064
255	3	.913634	.911556	-913.27935238	-913.27727409	0.000000	0.206177	0.673473	0.913634	0.676003	0.203785	0.002078	0.000000	0.584006	1.166443	1.747367	2.321916	2.896498	3.470227	-0.000625	3.07391851506572	1.747367
255	1	.617379	.551901	-913.27935238	-913.21387436	0.000000	0.155364	0.467208	0.617379	0.480448	0.204992	0.065478	0.000000	0.529974	1.061104	1.592809	2.103837	2.617151	3.131736	-0.000426	2.88883761783874	1.592809
255	206	.513559	.557181	-913.27935238	-913.32297451	0.000000	0.135198	0.376376	0.513559	0.379768	0.092982	-0.043622	0.000000	0.540508	1.083084	1.628633	2.136529	2.645936	3.161577	-0.015274	2.85168119569224	1.628633
255	254	.426096	.480134	-913.27935238	-913.33339068	0.000000	0.114164	0.323794	0.426096	0.309945	0.070674	-0.054038	0.000000	0.482003	0.964769	1.446000	1.941271	2.436917	2.930340	0.001235	2.71662349758781	1.446000
255	247	.537995	.500001	-913.35958707	-913.32159264	0.000000	0.142968	0.417880	0.537995	0.423070	0.168409	0.037994	0.000000	0.556205	1.115313	1.675469	2.222022	2.770505	3.325522	0.001535	2.94366747214517	1.675469
255	253	.361036	.267241	-913.35958707	-913.26579166	0.000000	0.093503	0.268801	0.361036	0.301312	0.163336	0.093795	0.000000	0.468555	0.936419	1.406455	1.821987	2.244488	2.663661	-0.021100	2.50170641153836	1.406455
255	2	.916635	.764984	-913.35958707	-913.20793563	0.000000	0.212706	0.681164	0.916635	0.713158	0.332865	0.151651	0.000000	0.599591	1.207048	1.817613	2.402022	2.986527	3.567520	-0.002942	3.15048539085776	1.817613
255	13	.757873	.650674	-913.35958707	-913.25238840	0.000000	0.190502	0.581136	0.757873	0.590025	0.283203	0.107199	0.000000	0.563039	1.128285	1.692336	2.272132	2.851300	3.430990	0.012580	3.08960896296951	1.692336
255	238	.494832	.292653	-913.35958707	-913.15740808	0.000000	0.122584	0.368721	0.494832	0.422150	0.272301	0.202179	0.000000	0.500454	1.001131	1.503012	1.928909	2.355966	2.785267	-0.018681	2.58847830283995	1.503012
255	246	.485923	.477426	-913.12498828	-913.11649112	0.000000	0.131275	0.374215	0.485923	0.361631	0.128386	0.008497	0.000000	0.488027	0.973820	1.457058	1.964797	2.472344	2.975366	0.009383	2.75869677987097	1.457058
255	193	.668581	.721860	-913.12498828	-913.17826752	0.000000	0.162949	0.498931	0.668581	0.478799	0.121214	-0.053279	0.000000	0.555259	1.111053	1.663156	2.247136	2.830062	3.413103	-0.000425	3.06625138465758	1.663156
255	51	.665512	.573269	-913.12498828	-913.03274505	0.000000	0.171910	0.505226	0.665512	0.526974	0.237008	0.092243	0.000000	0.538837	1.076790	1.612611	2.117122	2.621820	3.127941	-0.003197	2.85803622494683	1.612611
255	252	.579869	.650085	-913.12498828	-913.19520383	0.000000	0.137064	0.433771	0.579869	0.409250	0.076140	-0.070216	0.000000	0.530570	1.059040	1.583923	2.139528	2.696019	3.251731	0.005207	2.92767338937258	1.583923
255	251	.554117	.641552	-913.12498828	-913.21242347	0.000000	0.133520	0.416991	0.554117	0.385144	0.054252	-0.087435	0.000000	0.513017	1.023805	1.530533	2.077414	2.625376	3.174533	0.007351	2.86179731391188	1.530533
255	51	.816801	.654497	-913.16890390	-913.00659991	0.000000	0.203049	0.623468	0.816801	0.640795	0.319395	0.162304	0.000000	0.569004	1.144436	1.714445	2.271810	2.831783	3.394872	0.009090	3.05709283669008	1.714445
255	2	.391242	.316980	-913.16890390	-913.09464220	0.000000	0.117071	0.310553	0.391242	0.305404	0.156150	0.074262	0.000000	0.472036	0.940956	1.410075	1.894262	2.376579	2.854312	0.017874	2.69887048428035	1.410075
255	194	.387844	.313591	-913.16890390	-913.09465058	0.000000	0.109275	0.297946	0.387844	0.313271	0.162138	0.074253	0.000000	0.464910	0.932428	1.400483	1.847253	2.295850	2.744768	-0.005847	2.58406238090748	1.400483
255	3	.830080	.701097	-913.16890390	-913.03992099	0.000000	0.199137	0.629935	0.830080	0.628191	0.280794	0.128983	0.000000	0.563442	1.134924	1.701337	2.274102	2.849009	3.414600	0.015698	3.07137466971205	1.701337
255	244	.428231	.390664	-913.16890390	-913.13133699	0.000000	0.109016	0.326720	0.428231	0.331340	0.133253	0.037567	0.000000	0.477212	0.960909	1.438387	1.911667	2.390757	2.864156	-0.001243	2.67603213161237	1.438387
255	65	.439361	.471905	-918.00229519	-918.03483911	0.000000	0.116859	0.334721	0.439361	0.318337	0.086327	-0.032544	0.000000	0.484576	0.968397	1.450016	1.948059	2.446674	2.947758	0.007721	2.73929773661415	1.450016
255	3	.880507	.890069	-918.00229519	-918.01185681	0.000000	0.199069	0.647070	0.880507	0.650620	0.189398	-0.009562	0.000000	0.578323	1.154560	1.729251	2.296669	2.870016	3.435287	-0.004598	3.05945061932914	1.729251
255	1	.601008	.558734	-918.00229519	-917.96002120	0.000000	0.151133	0.455046	0.601008	0.465081	0.185922	0.042274	0.000000	0.526887	1.055443	1.583178	2.093926	2.606324	3.114817	-0.002822	2.87814971025052	1.583178
255	206	.573264	.636491	-918.00229519	-918.06552188	0.000000	0.148767	0.421761	0.573264	0.421608	0.090248	-0.063227	0.000000	0.547288	1.094415	1.643005	2.163634	2.687447	3.216542	-0.015531	2.8863368622198	1.643005
255	254	.436586	.512543	-918.00229519	-918.07825181	0.000000	0.108065	0.328176	0.436586	0.308829	0.047358	-0.075957	0.000000	0.486442	0.975826	1.462613	1.968018	2.475796	2.979429	0.002760	2.73004926080542	1.462613
255	247	.732940	.531450	-918.05062685	-917.84913652	0.000000	0.164200	0.546910	0.732940	0.597593	0.329883	0.201490	0.000000	0.572800	1.148328	1.727550	2.258661	2.794293	3.335872	-0.003952	2.93750471738997	1.727550
